Step counter;Test time;Standard force;Strain;Nominal strain;LE Channel
0.000000e+000;1.000732e-002;3.172771e+001;-9.923706e-005;1.927165e-005;2.131523e+002
0.000000e+000;4.000732e-002;3.187758e+001;-9.923706e-005;1.927165e-005;2.131523e+002
0.000000e+000;5.000732e-002;3.177504e+001;-4.992370e-004;1.927165e-005;2.131523e+002
1.000000e+000;2.900073e-001;3.386523e+001;1.007630e-004;1.404213e-003;2.131537e+002
1.000000e+000;3.000073e-001;3.546638e+001;7.007629e-004;3.367937e-003;2.131557e+002
1.000000e+000;3.100073e-001;3.762756e+001;1.600763e-003;6.303187e-003;2.131586e+002
1.000000e+000;3.200073e-001;4.041184e+001;2.500763e-003;1.002393e-002;2.131623e+002
1.000000e+000;3.300073e-001;4.376403e+001;3.700763e-003;1.415808e-002;2.131665e+002
1.000000e+000;3.400073e-001;4.738439e+001;5.200763e-003;1.870565e-002;2.131710e+002
1.000000e+000;3.500073e-001;5.113095e+001;6.400763e-003;2.337725e-002;2.131757e+002
1.000000e+000;3.600073e-001;5.523244e+001;8.200763e-003;2.806951e-002;2.131804e+002
1.000000e+000;3.700073e-001;5.933394e+001;9.700763e-003;3.272044e-002;2.131850e+002
1.000000e+000;3.800073e-001;6.346698e+001;1.120076e-002;3.759874e-002;2.131899e+002
1.000000e+000;3.900073e-001;6.763158e+001;1.300076e-002;4.262174e-002;2.131949e+002
1.000000e+000;4.000073e-001;7.172519e+001;1.480076e-002;4.768608e-002;2.132000e+002
1.000000e+000;4.100073e-001;7.581091e+001;1.660076e-002;5.268840e-002;2.132050e+002
1.000000e+000;4.200073e-001;7.982565e+001;1.840076e-002;5.767006e-002;2.132100e+002
1.000000e+000;4.300073e-001;8.387193e+001;2.020076e-002;6.254836e-002;2.132149e+002
1.000000e+000;4.400073e-001;8.779990e+001;2.200076e-002;6.748868e-002;2.132198e+002
1.000000e+000;4.500073e-001;9.198816e+001;2.380076e-002;7.257368e-002;2.132249e+002
1.000000e+000;4.600073e-001;9.580570e+001;2.560076e-002;7.772071e-002;2.132300e+002
1.000000e+000;4.700073e-001;9.952071e+001;2.740076e-002;8.264036e-002;2.132350e+002
1.000000e+000;4.800073e-001;1.034329e+002;2.920076e-002;8.743598e-002;2.132398e+002
1.000000e+000;4.900073e-001;1.073767e+002;3.130076e-002;9.243830e-002;2.132448e+002
1.000000e+000;5.000073e-001;1.110286e+002;3.310076e-002;9.752331e-002;2.132498e+002
1.000000e+000;5.100073e-001;1.148146e+002;3.490076e-002;1.025256e-001;2.132548e+002
1.000000e+000;5.200073e-001;1.185453e+002;3.700076e-002;1.074453e-001;2.132598e+002
1.000000e+000;5.300073e-001;1.220395e+002;3.880076e-002;1.125303e-001;2.132648e+002
1.000000e+000;5.400074e-001;1.256520e+002;4.090076e-002;1.175120e-001;2.132698e+002
1.000000e+000;5.500073e-001;1.292881e+002;4.270076e-002;1.224316e-001;2.132747e+002
1.000000e+000;5.600073e-001;1.329558e+002;4.480076e-002;1.274546e-001;2.132798e+002
1.000000e+000;5.700073e-001;1.366471e+002;4.660076e-002;1.327463e-001;2.132851e+002
1.000000e+000;5.800073e-001;1.401019e+002;4.900076e-002;1.378727e-001;2.132902e+002
1.000000e+000;5.900073e-001;1.434619e+002;5.080076e-002;1.427510e-001;2.132951e+002
1.000000e+000;6.000073e-001;1.467037e+002;5.260076e-002;1.476499e-001;2.133000e+002
1.000000e+000;6.100073e-001;1.500243e+002;5.470076e-002;1.527556e-001;2.133051e+002
1.000000e+000;6.200073e-001;1.533528e+002;5.680076e-002;1.578613e-001;2.133102e+002
1.000000e+000;6.300073e-001;1.565315e+002;5.860076e-002;1.628016e-001;2.133151e+002
1.000000e+000;6.400073e-001;1.595840e+002;6.070076e-002;1.677006e-001;2.133200e+002
1.000000e+000;6.500073e-001;1.627863e+002;6.250076e-002;1.726409e-001;2.133250e+002
1.000000e+000;6.600073e-001;1.657757e+002;6.460077e-002;1.775812e-001;2.133299e+002
1.000000e+000;6.700073e-001;1.687413e+002;6.640077e-002;1.824802e-001;2.133348e+002
1.000000e+000;6.800073e-001;1.718333e+002;6.880076e-002;1.874825e-001;2.133398e+002
1.000000e+000;6.900073e-001;1.746096e+002;7.060076e-002;1.925469e-001;2.133449e+002
1.000000e+000;7.000073e-001;1.774176e+002;7.270076e-002;1.975078e-001;2.133498e+002
1.000000e+000;7.100073e-001;1.804148e+002;7.480076e-002;2.023448e-001;2.133547e+002
1.000000e+000;7.200073e-001;1.834831e+002;7.660076e-002;2.073265e-001;2.133596e+002
1.000000e+000;7.300074e-001;1.865592e+002;7.870077e-002;2.124321e-001;2.133647e+002
1.000000e+000;7.400073e-001;1.897379e+002;8.080076e-002;2.175792e-001;2.133699e+002
1.000000e+000;7.500073e-001;1.927114e+002;8.230076e-002;2.226435e-001;2.133750e+002
1.000000e+000;7.600073e-001;1.954011e+002;8.440077e-002;2.276045e-001;2.133799e+002
1.000000e+000;7.700073e-001;1.979251e+002;8.650076e-002;2.325035e-001;2.133848e+002
1.000000e+000;7.800073e-001;2.003386e+002;8.830076e-002;2.375058e-001;2.133898e+002
1.000000e+000;7.900074e-001;2.028784e+002;9.040076e-002;2.425908e-001;2.133949e+002
1.000000e+000;8.000073e-001;2.054182e+002;9.220076e-002;2.476551e-001;2.134000e+002
1.000000e+000;8.100073e-001;2.081709e+002;9.370077e-002;2.525541e-001;2.134049e+002
1.000000e+000;8.200073e-001;2.108763e+002;9.580076e-002;2.574324e-001;2.134097e+002
1.000000e+000;8.300073e-001;2.136527e+002;9.790076e-002;2.624554e-001;2.134148e+002
1.000000e+000;8.400073e-001;2.162241e+002;1.000008e-001;2.674784e-001;2.134198e+002
1.000000e+000;8.500073e-001;2.187323e+002;1.015008e-001;2.724601e-001;2.134248e+002
1.000000e+000;8.600073e-001;2.212247e+002;1.036008e-001;2.774624e-001;2.134298e+002
1.000000e+000;8.700073e-001;2.237329e+002;1.054008e-001;2.825267e-001;2.134348e+002
1.000000e+000;8.800073e-001;2.264147e+002;1.072008e-001;2.874877e-001;2.134398e+002
1.000000e+000;8.900073e-001;2.291517e+002;1.087008e-001;2.924487e-001;2.134448e+002
1.000000e+000;9.000073e-001;2.319044e+002;1.108008e-001;2.975544e-001;2.134499e+002
1.000000e+000;9.100073e-001;2.344599e+002;1.132008e-001;3.028255e-001;2.134551e+002
1.000000e+000;9.200073e-001;2.369524e+002;1.150008e-001;3.078898e-001;2.134602e+002
1.000000e+000;9.300073e-001;2.391136e+002;1.165008e-001;3.127267e-001;2.134650e+002
1.000000e+000;9.400073e-001;2.412905e+002;1.180008e-001;3.176464e-001;2.134700e+002
1.000000e+000;9.500073e-001;2.436883e+002;1.201008e-001;3.227727e-001;2.134751e+002
1.000000e+000;9.600073e-001;2.459993e+002;1.222008e-001;3.278164e-001;2.134801e+002
1.000000e+000;9.700073e-001;2.484287e+002;1.240008e-001;3.327567e-001;2.134851e+002
1.000000e+000;9.800074e-001;2.509369e+002;1.258008e-001;3.376763e-001;2.134900e+002
1.000000e+000;9.900073e-001;2.532874e+002;1.273008e-001;3.426374e-001;2.134950e+002
1.000000e+000;1.000007e+000;2.553697e+002;1.291008e-001;3.475570e-001;2.134999e+002
1.000000e+000;1.010007e+000;2.575466e+002;1.312008e-001;3.524766e-001;2.135048e+002
1.000000e+000;1.020007e+000;2.595895e+002;1.330008e-001;3.575616e-001;2.135099e+002
1.000000e+000;1.030007e+000;2.617270e+002;1.351008e-001;3.625847e-001;2.135149e+002
1.000000e+000;1.040007e+000;2.638409e+002;1.369008e-001;3.675043e-001;2.135198e+002
1.000000e+000;1.050007e+000;2.663333e+002;1.384008e-001;3.723412e-001;2.135247e+002
1.000000e+000;1.060007e+000;2.688415e+002;1.402008e-001;3.773642e-001;2.135297e+002
1.000000e+000;1.070007e+000;2.715233e+002;1.423008e-001;3.824699e-001;2.135348e+002
1.000000e+000;1.080007e+000;2.739447e+002;1.441008e-001;3.875963e-001;2.135399e+002
1.000000e+000;1.090007e+000;2.765397e+002;1.462008e-001;3.926399e-001;2.135450e+002
1.000000e+000;1.100007e+000;2.787561e+002;1.480008e-001;3.976009e-001;2.135499e+002
1.000000e+000;1.110007e+000;2.810908e+002;1.498008e-001;4.024792e-001;2.135548e+002
1.000000e+000;1.120007e+000;2.830548e+002;1.516008e-001;4.074816e-001;2.135598e+002
1.000000e+000;1.130007e+000;2.850424e+002;1.534008e-001;4.126079e-001;2.135649e+002
1.000000e+000;1.140007e+000;2.871011e+002;1.552008e-001;4.176722e-001;2.135700e+002
1.000000e+000;1.150007e+000;2.892859e+002;1.570008e-001;4.225506e-001;2.135749e+002
1.000000e+000;1.160007e+000;2.912578e+002;1.591008e-001;4.274289e-001;2.135797e+002
1.000000e+000;1.170007e+000;2.934268e+002;1.612008e-001;4.324932e-001;2.135848e+002
1.000000e+000;1.180007e+000;2.955013e+002;1.627008e-001;4.375162e-001;2.135898e+002
1.000000e+000;1.190007e+000;2.975835e+002;1.645008e-001;4.424772e-001;2.135948e+002
1.000000e+000;1.200007e+000;2.995948e+002;1.666008e-001;4.474588e-001;2.135998e+002
1.000000e+000;1.210007e+000;3.016456e+002;1.684008e-001;4.525439e-001;2.136049e+002
1.000000e+000;1.220007e+000;3.037910e+002;1.705008e-001;4.574842e-001;2.136098e+002
1.000000e+000;1.230007e+000;3.060389e+002;1.720008e-001;4.624038e-001;2.136147e+002
1.000000e+000;1.240007e+000;3.080345e+002;1.741008e-001;4.675095e-001;2.136198e+002
1.000000e+000;1.250007e+000;3.100379e+002;1.762008e-001;4.728219e-001;2.136251e+002
1.000000e+000;1.260007e+000;3.120886e+002;1.780008e-001;4.778655e-001;2.136302e+002
1.000000e+000;1.270007e+000;3.139895e+002;1.795008e-001;4.826818e-001;2.136350e+002
1.000000e+000;1.280007e+000;3.159693e+002;1.816008e-001;4.876428e-001;2.136400e+002
1.000000e+000;1.290007e+000;3.179490e+002;1.834008e-001;4.928105e-001;2.136451e+002
1.000000e+000;1.300007e+000;3.198657e+002;1.855008e-001;4.978955e-001;2.136502e+002
1.000000e+000;1.310007e+000;3.217114e+002;1.870008e-001;5.027738e-001;2.136551e+002
1.000000e+000;1.320007e+000;3.235097e+002;1.891008e-001;5.076728e-001;2.136600e+002
1.000000e+000;1.330007e+000;3.251977e+002;1.906008e-001;5.126338e-001;2.136650e+002
1.000000e+000;1.340007e+000;3.270749e+002;1.924008e-001;5.175534e-001;2.136699e+002
1.000000e+000;1.350007e+000;3.289284e+002;1.945008e-001;5.224731e-001;2.136748e+002
1.000000e+000;1.360007e+000;3.306637e+002;1.963008e-001;5.275167e-001;2.136798e+002
1.000000e+000;1.370007e+000;3.325409e+002;1.981008e-001;5.325397e-001;2.136849e+002
1.000000e+000;1.380007e+000;3.343866e+002;2.002008e-001;5.374387e-001;2.136898e+002
1.000000e+000;1.390007e+000;3.361218e+002;2.017008e-001;5.423170e-001;2.136946e+002
1.000000e+000;1.400007e+000;3.378098e+002;2.035008e-001;5.473607e-001;2.136997e+002
1.000000e+000;1.410007e+000;3.397895e+002;2.056008e-001;5.525077e-001;2.137048e+002
1.000000e+000;1.420007e+000;3.414617e+002;2.074008e-001;5.576134e-001;2.137099e+002
1.000000e+000;1.430007e+000;3.432521e+002;2.095008e-001;5.626777e-001;2.137150e+002
1.000000e+000;1.440007e+000;3.450663e+002;2.110008e-001;5.676181e-001;2.137199e+002
1.000000e+000;1.450007e+000;3.470302e+002;2.131008e-001;5.725170e-001;2.137248e+002
1.000000e+000;1.460007e+000;3.488365e+002;2.149008e-001;5.775194e-001;2.137298e+002
1.000000e+000;1.470007e+000;3.509109e+002;2.167008e-001;5.826457e-001;2.137350e+002
1.000000e+000;1.480007e+000;3.528828e+002;2.185008e-001;5.876893e-001;2.137400e+002
1.000000e+000;1.490007e+000;3.548388e+002;2.200008e-001;5.925056e-001;2.137448e+002
1.000000e+000;1.500007e+000;3.565977e+002;2.218008e-001;5.973840e-001;2.137497e+002
1.000000e+000;1.510007e+000;3.583015e+002;2.242008e-001;6.024690e-001;2.137548e+002
1.000000e+000;1.520007e+000;3.599578e+002;2.257008e-001;6.074920e-001;2.137598e+002
1.000000e+000;1.530007e+000;3.615432e+002;2.275008e-001;6.124736e-001;2.137648e+002
1.000000e+000;1.540007e+000;3.631128e+002;2.293008e-001;6.174346e-001;2.137698e+002
1.000000e+000;1.550007e+000;3.648796e+002;2.314008e-001;6.225196e-001;2.137748e+002
1.000000e+000;1.560007e+000;3.667174e+002;2.332008e-001;6.274806e-001;2.137798e+002
1.000000e+000;1.570007e+000;3.684053e+002;2.350008e-001;6.324416e-001;2.137848e+002
1.000000e+000;1.580007e+000;3.703378e+002;2.371008e-001;6.375886e-001;2.137899e+002
1.000000e+000;1.590007e+000;3.721598e+002;2.389008e-001;6.428390e-001;2.137952e+002
1.000000e+000;1.600007e+000;3.739660e+002;2.407008e-001;6.478413e-001;2.138002e+002
1.000000e+000;1.610007e+000;3.757013e+002;2.422008e-001;6.526783e-001;2.138050e+002
1.000000e+000;1.620007e+000;3.774681e+002;2.443008e-001;6.576599e-001;2.138100e+002
1.000000e+000;1.630007e+000;3.791087e+002;2.461008e-001;6.628070e-001;2.138151e+002
1.000000e+000;1.640007e+000;3.808203e+002;2.479008e-001;6.678299e-001;2.138201e+002
1.000000e+000;1.650007e+000;3.824372e+002;2.497008e-001;6.727496e-001;2.138251e+002
1.000000e+000;1.660007e+000;3.840226e+002;2.515008e-001;6.776692e-001;2.138300e+002
1.000000e+000;1.670007e+000;3.856395e+002;2.533008e-001;6.826302e-001;2.138349e+002
1.000000e+000;1.680007e+000;3.872959e+002;2.551008e-001;6.875706e-001;2.138399e+002
1.000000e+000;1.690007e+000;3.889444e+002;2.569008e-001;6.924902e-001;2.138448e+002
1.000000e+000;1.700007e+000;3.907033e+002;2.587008e-001;6.975338e-001;2.138499e+002
1.000000e+000;1.710007e+000;3.925174e+002;2.608007e-001;7.025568e-001;2.138549e+002
1.000000e+000;1.720007e+000;3.941580e+002;2.623008e-001;7.074558e-001;2.138598e+002
1.000000e+000;1.730007e+000;3.958223e+002;2.641008e-001;7.123342e-001;2.138647e+002
1.000000e+000;1.740007e+000;3.974077e+002;2.659008e-001;7.173778e-001;2.138697e+002
1.000000e+000;1.750007e+000;3.989615e+002;2.677008e-001;7.225248e-001;2.138748e+002
1.000000e+000;1.760007e+000;4.004207e+002;2.698008e-001;7.276098e-001;2.138799e+002
1.000000e+000;1.770007e+000;4.019193e+002;2.716008e-001;7.326328e-001;2.138849e+002
1.000000e+000;1.780007e+000;4.034337e+002;2.734008e-001;7.375525e-001;2.138899e+002
1.000000e+000;1.790007e+000;4.051216e+002;2.752008e-001;7.424928e-001;2.138948e+002
1.000000e+000;1.800007e+000;4.067070e+002;2.770008e-001;7.475158e-001;2.138998e+002
1.000000e+000;1.810007e+000;4.083160e+002;2.788008e-001;7.526422e-001;2.139050e+002
1.000000e+000;1.820007e+000;4.101144e+002;2.806008e-001;7.576238e-001;2.139099e+002
1.000000e+000;1.830007e+000;4.118102e+002;2.824008e-001;7.625021e-001;2.139148e+002
1.000000e+000;1.840007e+000;4.133877e+002;2.842008e-001;7.674217e-001;2.139197e+002
1.000000e+000;1.850007e+000;4.149968e+002;2.863007e-001;7.724861e-001;2.139248e+002
1.000000e+000;1.860007e+000;4.165111e+002;2.878008e-001;7.774884e-001;2.139298e+002
1.000000e+000;1.870007e+000;4.181833e+002;2.896008e-001;7.824494e-001;2.139348e+002
1.000000e+000;1.880007e+000;4.197135e+002;2.914008e-001;7.874931e-001;2.139398e+002
1.000000e+000;1.890007e+000;4.212752e+002;2.935008e-001;7.924954e-001;2.139448e+002
1.000000e+000;1.900007e+000;4.228290e+002;2.950008e-001;7.974150e-001;2.139497e+002
1.000000e+000;1.910007e+000;4.245406e+002;2.968008e-001;8.023967e-001;2.139547e+002
1.000000e+000;1.920007e+000;4.259919e+002;2.986008e-001;8.076057e-001;2.139599e+002
1.000000e+000;1.930007e+000;4.276089e+002;3.007008e-001;8.128148e-001;2.139651e+002
1.000000e+000;1.940007e+000;4.292258e+002;3.025008e-001;8.177757e-001;2.139701e+002
1.000000e+000;1.950007e+000;4.310636e+002;3.040008e-001;8.226334e-001;2.139749e+002
1.000000e+000;1.960007e+000;4.327988e+002;3.058008e-001;8.276977e-001;2.139800e+002
1.000000e+000;1.970007e+000;4.345420e+002;3.079008e-001;8.328241e-001;2.139851e+002
1.000000e+000;1.980007e+000;4.362457e+002;3.097008e-001;8.378677e-001;2.139902e+002
1.000000e+000;1.990007e+000;4.379099e+002;3.112008e-001;8.427460e-001;2.139951e+002
1.000000e+000;2.000007e+000;4.392429e+002;3.130008e-001;8.476657e-001;2.140000e+002
1.000000e+000;2.010007e+000;4.407573e+002;3.148008e-001;8.526267e-001;2.140049e+002
1.000000e+000;2.020007e+000;4.422559e+002;3.166008e-001;8.575256e-001;2.140098e+002
1.000000e+000;2.030007e+000;4.437467e+002;3.184008e-001;8.624660e-001;2.140148e+002
1.000000e+000;2.040007e+000;4.452768e+002;3.202008e-001;8.675303e-001;2.140198e+002
1.000000e+000;2.050007e+000;4.468859e+002;3.220008e-001;8.725533e-001;2.140249e+002
1.000000e+000;2.060007e+000;4.484318e+002;3.238008e-001;8.773903e-001;2.140297e+002
1.000000e+000;2.070007e+000;4.499857e+002;3.256008e-001;8.823099e-001;2.140346e+002
1.000000e+000;2.080007e+000;4.516026e+002;3.274008e-001;8.874156e-001;2.140397e+002
1.000000e+000;2.090007e+000;4.531722e+002;3.292008e-001;8.925626e-001;2.140449e+002
1.000000e+000;2.100007e+000;4.547024e+002;3.310008e-001;8.976063e-001;2.140499e+002
1.000000e+000;2.110007e+000;4.561852e+002;3.328008e-001;9.026499e-001;2.140550e+002
1.000000e+000;2.120007e+000;4.576523e+002;3.343008e-001;9.075903e-001;2.140599e+002
1.000000e+000;2.130007e+000;4.590326e+002;3.364008e-001;9.125099e-001;2.140648e+002
1.000000e+000;2.140007e+000;4.605076e+002;3.382008e-001;9.175536e-001;2.140699e+002
1.000000e+000;2.150007e+000;4.620299e+002;3.400007e-001;9.226799e-001;2.140750e+002
1.000000e+000;2.160007e+000;4.634023e+002;3.418007e-001;9.276202e-001;2.140799e+002
1.000000e+000;2.170007e+000;4.649246e+002;3.433008e-001;9.324572e-001;2.140848e+002
1.000000e+000;2.180007e+000;4.664863e+002;3.454008e-001;9.373975e-001;2.140897e+002
1.000000e+000;2.190007e+000;4.679928e+002;3.472008e-001;9.425032e-001;2.140948e+002
1.000000e+000;2.200007e+000;4.696097e+002;3.490008e-001;9.474435e-001;2.140998e+002
1.000000e+000;2.210007e+000;4.712346e+002;3.508008e-001;9.524045e-001;2.141047e+002
1.000000e+000;2.220007e+000;4.727174e+002;3.526008e-001;9.574895e-001;2.141098e+002
1.000000e+000;2.230007e+000;4.742239e+002;3.544008e-001;9.625332e-001;2.141148e+002
1.000000e+000;2.240007e+000;4.758251e+002;3.559008e-001;9.674528e-001;2.141198e+002
1.000000e+000;2.250007e+000;4.773237e+002;3.577008e-001;9.724345e-001;2.141248e+002
1.000000e+000;2.260007e+000;4.788381e+002;3.598008e-001;9.776435e-001;2.141300e+002
1.000000e+000;2.270007e+000;4.804630e+002;3.616008e-001;9.828526e-001;2.141352e+002
1.000000e+000;2.280007e+000;4.819852e+002;3.634008e-001;9.877928e-001;2.141401e+002
1.000000e+000;2.290007e+000;4.833734e+002;3.649008e-001;9.926505e-001;2.141450e+002
1.000000e+000;2.300007e+000;4.847458e+002;3.670008e-001;9.977148e-001;2.141500e+002
1.000000e+000;2.310007e+000;4.862839e+002;3.688008e-001;1.002820e+000;2.141551e+002
1.000000e+000;2.320007e+000;4.876484e+002;3.706008e-001;1.007823e+000;2.141601e+002
1.000000e+000;2.330007e+000;4.890130e+002;3.724008e-001;1.012722e+000;2.141650e+002
1.000000e+000;2.340007e+000;4.904170e+002;3.742008e-001;1.017704e+000;2.141700e+002
1.000000e+000;2.350007e+000;4.918446e+002;3.760008e-001;1.022664e+000;2.141750e+002
1.000000e+000;2.360007e+000;4.932565e+002;3.778008e-001;1.027563e+000;2.141799e+002
1.000000e+000;2.370007e+000;4.947235e+002;3.793008e-001;1.032504e+000;2.141848e+002
1.000000e+000;2.380007e+000;4.962221e+002;3.814008e-001;1.037568e+000;2.141899e+002
1.000000e+000;2.390007e+000;4.977760e+002;3.832008e-001;1.042570e+000;2.141949e+002
1.000000e+000;2.400007e+000;4.992352e+002;3.850008e-001;1.047407e+000;2.141997e+002
1.000000e+000;2.410007e+000;5.006392e+002;3.865008e-001;1.052327e+000;2.142046e+002
1.000000e+000;2.420007e+000;5.020826e+002;3.883008e-001;1.057433e+000;2.142097e+002
1.000000e+000;2.430007e+000;5.035417e+002;3.901008e-001;1.062538e+000;2.142149e+002
1.000000e+000;2.440007e+000;5.049773e+002;3.922008e-001;1.067603e+000;2.142199e+002
1.000000e+000;2.450007e+000;5.065706e+002;3.940008e-001;1.072646e+000;2.142250e+002
1.000000e+000;2.460007e+000;5.080849e+002;3.955007e-001;1.077566e+000;2.142299e+002
1.000000e+000;2.470007e+000;5.095757e+002;3.973008e-001;1.082465e+000;2.142348e+002
1.000000e+000;2.480007e+000;5.109087e+002;3.991008e-001;1.087529e+000;2.142398e+002
1.000000e+000;2.490007e+000;5.124467e+002;4.009008e-001;1.092697e+000;2.142450e+002
1.000000e+000;2.500007e+000;5.139454e+002;4.027008e-001;1.097617e+000;2.142499e+002
1.000000e+000;2.510007e+000;5.155071e+002;4.045008e-001;1.102433e+000;2.142547e+002
1.000000e+000;2.520007e+000;5.170057e+002;4.063008e-001;1.107415e+000;2.142597e+002
1.000000e+000;2.530007e+000;5.186779e+002;4.081008e-001;1.112520e+000;2.142648e+002
1.000000e+000;2.540007e+000;5.201292e+002;4.099008e-001;1.117481e+000;2.142698e+002
1.000000e+000;2.550007e+000;5.214148e+002;4.117008e-001;1.122422e+000;2.142747e+002
1.000000e+000;2.560007e+000;5.227241e+002;4.135008e-001;1.127445e+000;2.142798e+002
1.000000e+000;2.570007e+000;5.242228e+002;4.153008e-001;1.132488e+000;2.142848e+002
1.000000e+000;2.580007e+000;5.256741e+002;4.171008e-001;1.137429e+000;2.142897e+002
1.000000e+000;2.590007e+000;5.272042e+002;4.186008e-001;1.142410e+000;2.142947e+002
1.000000e+000;2.600007e+000;5.288133e+002;4.207008e-001;1.147661e+000;2.143000e+002
1.000000e+000;2.610007e+000;5.304460e+002;4.225008e-001;1.152849e+000;2.143052e+002
1.000000e+000;2.620007e+000;5.320945e+002;4.243008e-001;1.157769e+000;2.143101e+002
1.000000e+000;2.630007e+000;5.336010e+002;4.258008e-001;1.162647e+000;2.143150e+002
1.000000e+000;2.640007e+000;5.350208e+002;4.279008e-001;1.167691e+000;2.143200e+002
1.000000e+000;2.650007e+000;5.366219e+002;4.297008e-001;1.172838e+000;2.143252e+002
1.000000e+000;2.660007e+000;5.380574e+002;4.315008e-001;1.177861e+000;2.143302e+002
1.000000e+000;2.670007e+000;5.393510e+002;4.330008e-001;1.182780e+000;2.143351e+002
1.000000e+000;2.680007e+000;5.408101e+002;4.348008e-001;1.187679e+000;2.143400e+002
1.000000e+000;2.690007e+000;5.422772e+002;4.366008e-001;1.192661e+000;2.143450e+002
1.000000e+000;2.700007e+000;5.436102e+002;4.384008e-001;1.197519e+000;2.143498e+002
1.000000e+000;2.710007e+000;5.450457e+002;4.402008e-001;1.202479e+000;2.143548e+002
1.000000e+000;2.720007e+000;5.465601e+002;4.420008e-001;1.207544e+000;2.143599e+002
1.000000e+000;2.730007e+000;5.480903e+002;4.438008e-001;1.212546e+000;2.143649e+002
1.000000e+000;2.740007e+000;5.496993e+002;4.456007e-001;1.217383e+000;2.143697e+002
1.000000e+000;2.750007e+000;5.512610e+002;4.474007e-001;1.222323e+000;2.143746e+002
1.000000e+000;2.760007e+000;5.528544e+002;4.492007e-001;1.227388e+000;2.143797e+002
1.000000e+000;2.770007e+000;5.544713e+002;4.510008e-001;1.232556e+000;2.143849e+002
1.000000e+000;2.780007e+000;5.561040e+002;4.528008e-001;1.237620e+000;2.143899e+002
1.000000e+000;2.790007e+000;5.576263e+002;4.546008e-001;1.242622e+000;2.143949e+002
1.000000e+000;2.800007e+000;5.591486e+002;4.564008e-001;1.247542e+000;2.143999e+002
1.000000e+000;2.810007e+000;5.606235e+002;4.582008e-001;1.252503e+000;2.144048e+002
1.000000e+000;2.820007e+000;5.620196e+002;4.600008e-001;1.257588e+000;2.144099e+002
1.000000e+000;2.830007e+000;5.633210e+002;4.618008e-001;1.262652e+000;2.144150e+002
1.000000e+000;2.840007e+000;5.647802e+002;4.636008e-001;1.267572e+000;2.144199e+002
1.000000e+000;2.850007e+000;5.661842e+002;4.654008e-001;1.272409e+000;2.144247e+002
1.000000e+000;2.860007e+000;5.677696e+002;4.675008e-001;1.277411e+000;2.144297e+002
1.000000e+000;2.870007e+000;5.692682e+002;4.693008e-001;1.282475e+000;2.144348e+002
1.000000e+000;2.880007e+000;5.708851e+002;4.708008e-001;1.287457e+000;2.144398e+002
1.000000e+000;2.890007e+000;5.723444e+002;4.726008e-001;1.292439e+000;2.144448e+002
1.000000e+000;2.900007e+000;5.739692e+002;4.747007e-001;1.297524e+000;2.144498e+002
1.000000e+000;2.910007e+000;5.755467e+002;4.765007e-001;1.302505e+000;2.144548e+002
1.000000e+000;2.920007e+000;5.770137e+002;4.783008e-001;1.307446e+000;2.144598e+002
1.000000e+000;2.930007e+000;5.785754e+002;4.801008e-001;1.312489e+000;2.144648e+002
1.000000e+000;2.940007e+000;5.800898e+002;4.822008e-001;1.317760e+000;2.144701e+002
1.000000e+000;2.950007e+000;5.815411e+002;4.840008e-001;1.322866e+000;2.144752e+002
1.000000e+000;2.960007e+000;5.828978e+002;4.855008e-001;1.327744e+000;2.144801e+002
1.000000e+000;2.970007e+000;5.845148e+002;4.873008e-001;1.332623e+000;2.144849e+002
1.000000e+000;2.980007e+000;5.858871e+002;4.894008e-001;1.337749e+000;2.144901e+002
1.000000e+000;2.990007e+000;5.873937e+002;4.912008e-001;1.342813e+000;2.144951e+002
1.000000e+000;3.000007e+000;5.889396e+002;4.930008e-001;1.347795e+000;2.145001e+002
1.000000e+000;3.010007e+000;5.904540e+002;4.948008e-001;1.352694e+000;2.145050e+002
1.000000e+000;3.020007e+000;5.919369e+002;4.966008e-001;1.357676e+000;2.145100e+002
1.000000e+000;3.030007e+000;5.936642e+002;4.984008e-001;1.362595e+000;2.145149e+002
1.000000e+000;3.040007e+000;5.952496e+002;5.005007e-001;1.367494e+000;2.145198e+002
1.000000e+000;3.050007e+000;5.969770e+002;5.020007e-001;1.372538e+000;2.145249e+002
1.000000e+000;3.060007e+000;5.985861e+002;5.038007e-001;1.377602e+000;2.145299e+002
1.000000e+000;3.070007e+000;6.001635e+002;5.059007e-001;1.382563e+000;2.145349e+002
1.000000e+000;3.080007e+000;6.016700e+002;5.074008e-001;1.387380e+000;2.145397e+002
1.000000e+000;3.090007e+000;6.032002e+002;5.092008e-001;1.392361e+000;2.145447e+002
1.000000e+000;3.100007e+000;6.046279e+002;5.110008e-001;1.397467e+000;2.145498e+002
1.000000e+000;3.110007e+000;6.060713e+002;5.131007e-001;1.402593e+000;2.145549e+002
1.000000e+000;3.120007e+000;6.075936e+002;5.146008e-001;1.407616e+000;2.145599e+002
1.000000e+000;3.130007e+000;6.089502e+002;5.164008e-001;1.412639e+000;2.145650e+002
1.000000e+000;3.140007e+000;6.103699e+002;5.182008e-001;1.417538e+000;2.145699e+002
1.000000e+000;3.150007e+000;6.116556e+002;5.200008e-001;1.422499e+000;2.145748e+002
